362,-2.548928,42.876354,A-3012
363,-2.535932,42.877806,A-3012
17,-2.643342,42.985461,A-623
18,-2.644152,42.994457,A-623
19,-2.64527,43.003379,A-623
20,-2.6439,43.011666,A-623
21,-2.64722,43.019428,A-623
22,-2.654926,43.02652,A-623
24,-2.867011,42.974352,A-624
25,-2.868544,42.981568,A-624
26,-2.872041,42.987757,A-624
27,-2.880237,42.993247,A-624
28,-2.889202,42.999166,A-624
29,-2.899335,43.004848,A-624
30,-2.905897,43.012673,A-624
31,-2.913312,43.018412,A-624
44,-3.023905,43.058699,A-624
45,-3.029617,43.066035,A-624
46,-3.038349,43.072296,A-624
47,-3.046247,43.079552,A-624
48,-3.055122,43.085496,A-624
50,-3.074816,43.097789,A-624
51,-3.08553,43.101671,A-624
52,-3.094505,43.107391,A-624
53,-3.099234,43.114315,A-624
55,-3.116497,43.123194,A-624
57,-3.135295,43.127338,A-624
58,-3.141903,43.132587,A-624
59,-3.149754,43.136759,A-624
60,-3.16033,43.143125,A-624
363,-3.003398,43.08541,A-625
364,-3.004012,43.093969,A-625
365,-2.99955,43.10137,A-625
366,-2.996015,43.108593,A-625
367,-2.985403,43.115209,A-625
368,-2.98085,43.121868,A-625
369,-2.971985,43.126839,A-625
370,-2.963029,43.132922,A-625
371,-2.953743,43.138554,A-625
13,-2.633963,42.950005,A-627
14,-2.626126,42.957006,A-627
15,-2.615505,42.960624,A-627
16,-2.603452,42.960931,A-627
17,-2.592394,42.9589,A-627
1,-1.764435,43.337342,A-8
1,-1.764513,43.337438,A-8
2,-1.774017,43.335163,A-8
2,-1.774084,43.33526,A-8
3,-1.786327,43.331695,A-8
3,-1.786399,43.331798,A-8
4,-1.798298,43.33081,A-8
4,-1.798366,43.330919,A-8
5,-1.809581,43.327635,A-8
5,-1.809611,43.327748,A-8
6,-1.820624,43.32439,A-8
6,-1.820622,43.324507,A-8
7,-1.831444,43.319162,A-8
7,-1.831529,43.319246,A-8
8,-1.841855,43.317091,A-8
8,-1.841886,43.317184,A-8
9,-1.853101,43.316536,A-8
9,-1.853097,43.316633,A-8
10,-1.865662,43.31527,A-8
10,-1.865694,43.315394,A-8
11,-1.874358,43.309936,A-8
11,-1.874104,43.31015,A-8
12,-1.883994,43.307477,A-8
12,-1.883989,43.307576,A-8
13,-1.894595,43.30478,A-8
13,-1.894605,43.304898,A-8
14,-1.905458,43.307964,A-8
14,-1.905416,43.308059,A-8
15,-1.91746,43.308792,A-8
15,-1.917549,43.308908,A-8
16,-1.928598,43.308352,A-8
16,-1.928495,43.30843,A-8
17,-1.939721,43.311051,A-8
17,-1.939704,43.311156,A-8
18,-1.949194,43.315649,A-8
18,-1.94926,43.315954,A-8
19,-1.96077,43.316119,A-8
19,-1.960776,43.316437,A-8
20,-1.969736,43.310938,A-8
20,-1.96996,43.311018,A-8
21,-1.969638,43.302631,A-8
21,-1.96935,43.302707,A-8
22,-1.977044,43.297833,A-8
22,-1.976797,43.29823,A-8
23,-1.995224,43.296315,A-8
23,-1.995371,43.296386,A-8
24,-2.008548,43.298471,A-8
24,-2.008645,43.298549,A-8
25,-2.017058,43.292144,A-8
25,-2.016866,43.292274,A-8
26,-2.024578,43.286604,A-8
26,-2.024705,43.28667,A-8
27,-2.035906,43.287954,A-8
27,-2.035624,43.288126,A-8
28,-2.044158,43.293061,A-8
28,-2.044163,43.293157,A-8
29,-2.055871,43.294904,A-8
29,-2.055872,43.294987,A-8
30,-2.066581,43.292565,A-8
30,-2.066671,43.292643,A-8
31,-2.077631,43.289208,A-8
31,-2.077704,43.289287,A-8
32,-2.088771,43.28654,A-8
32,-2.088789,43.28663,A-8
33,-2.100556,43.284364,A-8
33,-2.100616,43.284439,A-8
34,-2.111282,43.281364,A-8
34,-2.111341,43.281447,A-8
35,-2.122892,43.282119,A-8
35,-2.12291,43.282212,A-8
36,-2.135121,43.283166,A-8
36,-2.135113,43.283252,A-8
37,-2.145929,43.281138,A-8
37,-2.146012,43.281199,A-8
38,-2.156978,43.279272,A-8
38,-2.156951,43.279371,A-8
39,-2.169891,43.278298,A-8
39,-2.169887,43.278393,A-8
40,-2.179349,43.281714,A-8
40,-2.179267,43.281792,A-8
41,-2.191878,43.281165,A-8
41,-2.191911,43.281258,A-8
42,-2.203508,43.281199,A-8
42,-2.203546,43.281357,A-8
43,-2.215153,43.282935,A-8
43,-2.215129,43.283039,A-8
44,-2.226349,43.285118,A-8
44,-2.226371,43.285213,A-8
45,-2.237344,43.282022,A-8
45,-2.237445,43.282079,A-8
46,-2.247696,43.277631,A-8
46,-2.247718,43.277726,A-8
51,-2.295491,43.264095,A-8
51,-2.295376,43.264172,A-8
52,-2.305095,43.269829,A-8
52,-2.305003,43.269914,A-8
53,-2.310842,43.277384,A-8
53,-2.311041,43.277417,A-8
54,-2.320254,43.283058,A-8
54,-2.320183,43.283159,A-8
55,-2.332192,43.284571,A-8
55,-2.332076,43.284692,A-8
56,-2.344435,43.284294,A-8
56,-2.344331,43.284553,A-8
57,-2.355262,43.285835,A-8
57,-2.355382,43.285915,A-8
58,-2.363123,43.278141,A-8
58,-2.363379,43.278261,A-8
59,-2.369696,43.270509,A-8
59,-2.369898,43.270635,A-8
60,-2.375602,43.263192,A-8
60,-2.376897,43.264214,A-8
61,-2.385133,43.257437,A-8
61,-2.385227,43.257535,A-8
62,-2.39088,43.251644,A-8
62,-2.39052,43.251792,A-8
63,-2.397756,43.243362,A-8
63,-2.397874,43.243434,A-8
64,-2.402608,43.235882,A-8
64,-2.402722,43.235952,A-8
65,-2.403032,43.22743,A-8
65,-2.402898,43.227467,A-8
66,-2.404619,43.218877,A-8
66,-2.404729,43.218946,A-8
67,-2.413132,43.21284,A-8
67,-2.412979,43.212952,A-8
68,-2.419971,43.206884,A-8
68,-2.419741,43.206897,A-8
69,-2.429781,43.201077,A-8
69,-2.429971,43.201104,A-8
70,-2.437959,43.194,A-8
70,-2.437903,43.194458,A-8
71,-2.448031,43.19022,A-8
71,-2.448044,43.19032,A-8
72,-2.459292,43.187408,A-8
72,-2.459455,43.187464,A-8
73,-2.468553,43.181329,A-8
73,-2.468635,43.181439,A-8
74,-2.479401,43.181234,A-8
74,-2.47963,43.181335,A-8
75,-2.491146,43.177399,A-8
75,-2.490549,43.17755,A-8
76,-2.50239,43.176745,A-8
76,-2.502543,43.176825,A-8
77,-2.513078,43.174926,A-8
77,-2.51305,43.17502,A-8
78,-2.525602,43.176992,A-8
78,-2.52569,43.177144,A-8
79,-2.534769,43.171302,A-8
79,-2.534825,43.171445,A-8
80,-2.545502,43.167827,A-8
80,-2.545545,43.167917,A-8
81,-2.557339,43.167342,A-8
81,-2.557371,43.16744,A-8
82,-2.569731,43.168457,A-8
82,-2.569765,43.16855,A-8
83,-2.581772,43.168543,A-8
83,-2.581744,43.168654,A-8
84,-2.592958,43.168076,A-8
84,-2.592997,43.16817,A-8
85,-2.604756,43.168879,A-8
85,-2.604698,43.168967,A-8
86,-2.615246,43.17391,A-8
86,-2.615598,43.173961,A-8
87,-2.626392,43.178586,A-8
87,-2.626443,43.178686,A-8
88,-2.638528,43.179187,A-8
88,-2.638579,43.179281,A-8
89,-2.650437,43.181569,A-8
89,-2.650421,43.181658,A-8
90,-2.661419,43.185267,A-8
90,-2.661413,43.18535,A-8
91,-2.673539,43.187204,A-8
91,-2.673548,43.187294,A-8
92,-2.685651,43.188928,A-8
92,-2.685632,43.189014,A-8
93,-2.692432,43.195808,A-8
93,-2.692329,43.195853,A-8
94,-2.699314,43.202612,A-8
94,-2.699259,43.202687,A-8
95,-2.707986,43.208955,A-8
95,-2.707902,43.209019,A-8
96,-2.719236,43.211679,A-8
96,-2.71929,43.211796,A-8
97,-2.725877,43.219112,A-8
97,-2.725738,43.219137,A-8
98,-2.733016,43.224344,A-8
98,-2.733017,43.224438,A-8
99,-2.745641,43.22771,A-8
99,-2.745875,43.227939,A-8
100,-2.755689,43.230825,A-8
100,-2.755681,43.230913,A-8
101,-2.768996,43.231277,A-8
101,-2.768997,43.231371,A-8
102,-2.781944,43.231544,A-8
102,-2.781963,43.23167,A-8
103,-2.793202,43.232786,A-8
103,-2.793291,43.232955,A-8
104,-2.804364,43.235593,A-8
104,-2.80443,43.235682,A-8
105,-2.81544,43.231935,A-8
105,-2.815511,43.23205,A-8
106,-2.826632,43.229833,A-8
106,-2.826701,43.229951,A-8
107,-2.838154,43.231748,A-8
107,-2.83806,43.23184,A-8
108,-2.848151,43.235805,A-8
108,-2.848125,43.235962,A-8
109,-2.860156,43.234643,A-8
109,-2.860239,43.234781,A-8
110,-2.871984,43.231176,A-8
110,-2.871758,43.23128,A-8
112,-2.895859,43.232068,A-8
112,-2.89575,43.232254,A-8
113,-2.907905,43.233553,A-8
113,-2.907784,43.233727,A-8
114,-2.918817,43.235411,A-8
114,-2.918827,43.235832,A-8
115,-2.92744,43.241499,A-8
115,-2.927299,43.241615,A-8
116,-2.935763,43.247772,A-8
116,-2.935943,43.247909,A-8
117,-2.94528,43.251507,A-8
117,-2.945218,43.251689,A-8
119,-2.961607,43.264108,A-8
119,-2.961487,43.264212,A-8
120,-2.96779,43.27198,A-8
120,-2.967623,43.272023,A-8
121,-2.978055,43.274618,A-8
121,-2.978047,43.274786,A-8
122,-2.985732,43.281691,A-8
122,-2.98558,43.281724,A-8
123,-2.994052,43.284367,A-8
123,-2.994085,43.284494,A-8
124,-3.004829,43.288744,A-8
125,-3.01558,43.292979,A-8
125,-3.015445,43.29312,A-8
126,-3.022234,43.300363,A-8
127,-3.028341,43.30812,A-8
127,-3.02818,43.308206,A-8
128,-3.037493,43.312461,A-8
128,-3.037466,43.312596,A-8
129,-3.048177,43.316227,A-8
129,-3.04803,43.316331,A-8
130,-3.055832,43.32274,A-8
130,-3.055719,43.32284,A-8
131,-3.066342,43.326883,A-8
131,-3.067046,43.327062,A-8
132,-3.07692,43.33036,A-8
132,-3.076985,43.330472,A-8
133,-3.088851,43.329508,A-8
133,-3.088939,43.329602,A-8
134,-3.099577,43.330644,A-8
134,-3.099504,43.330743,A-8
135,-3.105875,43.338209,A-8
135,-3.105742,43.338237,A-8
136,-3.116236,43.339469,A-8
136,-3.116278,43.339594,A-8
137,-3.127188,43.341901,A-8
137,-3.12727,43.342015,A-8
138,-3.139373,43.342721,A-8
138,-3.139377,43.342846,A-8
139,-3.151006,43.341485,A-8
139,-3.151086,43.341592,A-8
7,-2.074087,43.273172,Aginaga
381,-2.899366,43.192667,Aguirre
48,-2.102484,42.960047,Aia
55,-2.166728,42.961458,Aia
14,-1.965981,43.30593,Aintzieta
24,-2.954262,43.37613,Aita Gotzon
8,-1.967735,43.267065,Akerregi
9,-2.994439,43.241717,Aldanondo
33,-2.65296,43.139885,Aldebarrena
36,-2.655909,43.125114,Aldegoiena
131,-3.108936,43.322871,Altamira
348,-2.706219,42.835164,Alto de Armentia
32,-2.74697,43.090059,Altzusta
35,-2.718812,43.080574,Altzusta
39,-2.707913,43.061607,Altzusta
40,-2.70123,43.054108,Altzusta
43,-2.662613,43.075248,Amaitermin
56,-3.352174,43.234695,Ambasaguas
129,-3.0871,43.318532,Ambrosio de los Heros
130,-3.098422,43.319236,Ambrosio de los Heros
10,-2.563708,42.827111,Andollu
78,-2.918444,42.703752,AP-1
79,-2.906684,42.704996,AP-1
80,-2.895371,42.707733,AP-1
81,-2.883113,42.707089,AP-1
82,-2.87255,42.708459,AP-1
1,-2.915778,43.226955,AP-68
1,-2.915489,43.226972,AP-68
2,-2.909928,43.219471,AP-68
2,-2.909779,43.219601,AP-68
3,-2.898832,43.215802,AP-68
3,-2.898721,43.21594,AP-68
4,-2.894009,43.207843,AP-68
4,-2.893838,43.207959,AP-68
5,-2.894964,43.199423,AP-68
6,-2.896009,43.190878,AP-68
6,-2.895796,43.190951,AP-68
7,-2.896841,43.182218,AP-68
7,-2.897045,43.182314,AP-68
8,-2.90459,43.175702,AP-68
8,-2.904715,43.175839,AP-68
9,-2.915531,43.171672,AP-68
9,-2.915723,43.171771,AP-68
10,-2.920549,43.163514,AP-68
10,-2.920759,43.163601,AP-68
11,-2.929419,43.15726,AP-68
11,-2.929634,43.157413,AP-68
12,-2.937839,43.151502,AP-68
12,-2.938095,43.151566,AP-68
13,-2.937094,43.143024,AP-68
13,-2.936867,43.143063,AP-68
14,-2.93281,43.13453,AP-68
14,-2.932615,43.134587,AP-68
15,-2.923835,43.128491,AP-68
15,-2.923636,43.128595,AP-68
16,-2.916501,43.121462,AP-68
16,-2.916247,43.121498,AP-68
17,-2.914174,43.112804,AP-68
17,-2.914409,43.112812,AP-68
18,-2.915377,43.103694,AP-68
18,-2.915575,43.103703,AP-68
19,-2.9187,43.095072,AP-68
19,-2.918444,43.095078,AP-68
20,-2.915308,43.086489,AP-68
20,-2.915081,43.08654,AP-68
21,-2.916998,43.077907,AP-68
21,-2.917207,43.07798,AP-68
22,-2.924284,43.070702,AP-68
22,-2.924505,43.070772,AP-68
27,-2.913161,43.032147,AP-68
27,-2.912931,43.032201,AP-68
28,-2.912348,43.023293,AP-68
28,-2.912587,43.02331,AP-68
29,-2.906421,43.015811,AP-68
29,-2.906272,43.015954,AP-68
30,-2.899883,43.008336,AP-68
30,-2.899728,43.008476,AP-68
31,-2.892115,43.001659,AP-68
31,-2.892004,43.001798,AP-68
32,-2.881565,42.997094,AP-68
33,-2.873279,42.990554,AP-68
34,-2.870587,42.982464,AP-68
35,-2.877071,42.97487,AP-68
36,-2.873738,42.96748,AP-68
37,-2.86938,42.960742,AP-68
38,-2.877818,42.951836,AP-68
39,-2.887075,42.946096,AP-68
40,-2.893571,42.940085,AP-68
41,-2.894978,42.932278,AP-68
42,-2.902667,42.923111,AP-68
43,-2.903177,42.915379,AP-68
44,-2.897328,42.908095,AP-68
45,-2.897292,42.899732,AP-68
46,-2.892647,42.88879,AP-68
47,-2.893779,42.88055,AP-68
48,-2.893243,42.873067,AP-68
49,-2.893999,42.862031,AP-68
50,-2.893376,42.853701,AP-68
51,-2.892985,42.845268,AP-68
52,-2.894077,42.836673,AP-68
53,-2.895508,42.827519,AP-68
54,-2.895543,42.818636,AP-68
55,-2.901691,42.814225,AP-68
56,-2.905331,42.804024,AP-68
57,-2.903683,42.796377,AP-68
58,-2.899773,42.786593,AP-68
59,-2.906145,42.780248,AP-68
60,-2.908076,42.7728,AP-68
61,-2.901484,42.765144,AP-68
62,-2.906342,42.755866,AP-68
63,-2.906481,42.748463,AP-68
64,-2.914726,42.741275,AP-68
65,-2.922591,42.73361,AP-68
66,-2.921493,42.724254,AP-68
67,-2.913269,42.719716,AP-68
68,-2.905254,42.713582,AP-68
69,-2.901637,42.705443,AP-68
70,-2.89337,42.696419,AP-68
71,-2.891753,42.688043,AP-68
72,-2.889135,42.679859,AP-68
73,-2.890882,42.671638,AP-68
74,-2.890003,42.663328,AP-68
75,-2.884836,42.652867,AP-68
76,-2.878023,42.646225,AP-68
77,-2.868257,42.642295,AP-68
35,-2.681984,43.305208,Arana
65,-3.199845,43.171968,Arbiz y Barrios
10,-3.004676,43.236838,Arbuio
355,-2.62801,42.854329,Arcaute
68,-2.5106,43.185254,Areitio
376,-2.922582,43.167656,Arene
23,-2.843967,43.276157,Aretxalde
24,-2.831392,43.27331,Aretxalde
25,-2.822346,43.269527,Aretxalde
31,-2.685369,43.271419,Ariatza
348,-2.706123,42.835038,Armentia
17,-2.774192,43.204278,Arraibi
83,-2.655498,43.181299,Arriandi
8,-2.413117,43.320732,Arrigorri
32,-2.277254,43.27619,Arroa-Behea
49,-2.275641,43.263621,Arroa-Behea
2,-2.271468,43.262831,Arroa-Goia
3,-2.267279,43.254983,Arroa-Goia
49,-2.275715,43.263731,Arroa-Goia
50,-2.286521,43.259315,Arroa-Goia
50,-2.285994,43.259399,Arroa-Goia
28,-2.804553,43.247735,Artola
45,-2.36158,43.288749,Artzabal
13,-3.026364,43.221043,Askatasuna
32,-2.684808,43.28045,Astelarra
28,-2.766158,43.119677,Asterria
56,-2.457643,43.314908,Asterrika
60,-2.178834,42.999519,Astigarraga
118,-2.9535,43.257765,Auntzetxeta
118,-2.953345,43.257844,Auntzetxeta
58,-2.419363,43.211651,Autonomia
33,-3.180474,43.220099,Avellaneda
29,-2.258481,43.291377,Axular
111,-2.88375,43.230956,Azganeta
111,-2.883712,43.231052,Azganeta
50,-2.377807,43.262844,Azpilgoeta
378,-2.910695,43.179005,Bakiola
5,-2.895145,43.199437,Balleni
48,-2.420211,43.138056,Basalgo
8,-2.983303,43.246191,Basurtu-Kastrexana
34,-3.188292,43.223189,Beci
35,-3.195454,43.22944,Beci
20,-2.385317,43.100951,Beheko
36,-2.57713,43.130272,Bentabarri
49,-3.064497,43.091175,Beotegi
18,-2.585287,42.967989,Bergara
85,-2.67906,43.187373,Berna
26,-2.813468,43.262834,Berrezoaga
28,-2.643813,43.175608,BI-623
28,-2.643955,43.175674,BI-623
29,-2.643467,43.166955,BI-623
29,-2.643445,43.167037,BI-623
30,-2.633565,43.16267,BI-623
32,-2.645005,43.146927,BI-623
34,-2.662114,43.135589,BI-623
35,-2.662774,43.129647,BI-623
37,-2.650313,43.118709,BI-623
39,-2.645208,43.105764,BI-623
40,-2.647945,43.097836,BI-623
41,-2.651752,43.09006,BI-623
42,-2.658038,43.083029,BI-623
44,-2.661547,43.066294,BI-623
45,-2.660088,43.057462,BI-623
46,-2.655781,43.049298,BI-623
47,-2.659523,43.041389,BI-623
48,-2.651103,43.035841,BI-623
66,-3.20637,43.178527,BI-624
373,-2.940518,43.150017,BI-625
374,-2.937803,43.157177,BI-625
375,-2.930781,43.162284,BI-625
379,-2.904166,43.182236,BI-625
380,-2.896377,43.185235,BI-625
382,-2.89958,43.200651,BI-625
384,-2.88553,43.211554,BI-625
385,-2.876823,43.226208,BI-625
386,-2.872408,43.233805,BI-625
32,-3.177043,43.21053,BI-630
36,-3.204412,43.234561,BI-630
40,-3.234723,43.243473,BI-630
41,-3.241057,43.239801,BI-630
49,-3.293485,43.237717,BI-630
51,-3.306619,43.241148,BI-630
4,-2.896028,43.255857,BI-631
5,-2.897945,43.262726,BI-631
5,-2.897884,43.262818,BI-631
6,-2.908075,43.265125,BI-631
7,-2.903085,43.271666,BI-631
8,-2.899728,43.279733,BI-631
9,-2.891323,43.284907,BI-631
12,-2.879951,43.305803,BI-631
13,-2.877834,43.31453,BI-631
13,-2.878015,43.314563,BI-631
14,-2.873554,43.322912,BI-631
14,-2.873723,43.322925,BI-631
15,-2.869632,43.331728,BI-631
15,-2.869774,43.331757,BI-631
16,-2.864146,43.339718,BI-631
16,-2.864309,43.339736,BI-631
17,-2.860276,43.348219,BI-631
18,-2.857029,43.356982,BI-631
18,-2.857191,43.357013,BI-631
18,-2.892244,43.286663,BI-631
19,-2.846809,43.360652,BI-631
19,-2.846758,43.36079,BI-631
20,-2.833588,43.360964,BI-631
21,-2.824078,43.36584,BI-631
22,-2.815573,43.364131,BI-631
23,-2.80623,43.37018,BI-631
25,-2.788144,43.381916,BI-631
29,-2.769974,43.394106,BI-631
30,-2.760898,43.397439,BI-631
31,-2.760249,43.404521,BI-631
32,-2.762148,43.409607,BI-631
34,-2.749316,43.416882,BI-631
32,-2.601511,43.169399,BI-633
33,-2.591891,43.174492,BI-633
34,-2.580622,43.176947,BI-633
35,-2.572988,43.184954,BI-633
36,-2.57213,43.192465,BI-633
37,-2.561411,43.196173,BI-633
38,-2.552962,43.200761,BI-633
39,-2.552513,43.208179,BI-633
40,-2.542265,43.211728,BI-633
41,-2.539125,43.217895,BI-633
42,-2.536862,43.227094,BI-633
44,-2.526346,43.242518,BI-633
45,-2.526564,43.25176,BI-633
46,-2.522646,43.260145,BI-633
48,-2.504127,43.266123,BI-633
49,-2.497274,43.273354,BI-633
50,-2.495817,43.282519,BI-633
52,-2.483392,43.292493,BI-633
53,-2.475257,43.29732,BI-633
57,-2.451029,43.319277,BI-633
58,-2.440521,43.320426,BI-633
59,-2.42935,43.318982,BI-633
21,-2.985558,43.383958,BI-634
23,-2.964263,43.38138,BI-634
26,-2.932231,43.366864,BI-634
29,-2.902018,43.374044,BI-634
30,-2.889966,43.373966,BI-634
31,-2.881786,43.367478,BI-634
33,-2.862991,43.358741,BI-634
20,-2.74792,43.21251,BI-635
24,-2.72958,43.229754,BI-635
26,-2.718659,43.243507,BI-635
27,-2.708221,43.24436,BI-635
28,-2.699305,43.249127,BI-635
29,-2.691079,43.256105,BI-635
30,-2.685421,43.262604,BI-635
34,-2.686515,43.296665,BI-635
5,-2.971361,43.266736,BI-636
5,-2.971247,43.266798,BI-636
6,-2.969329,43.257645,BI-636
7,-2.974379,43.251045,BI-636
11,-3.015241,43.23433,BI-636
14,-3.03545,43.215857,BI-636
15,-3.043105,43.206536,BI-636
15,-3.043105,43.206536,BI-636
16,-3.041602,43.197788,BI-636
16,-3.041419,43.19789,BI-636
17,-3.052903,43.191501,BI-636
18,-3.063741,43.191671,BI-636
19,-3.072594,43.196931,BI-636
20,-3.082443,43.201098,BI-636
21,-3.093514,43.203802,BI-636
22,-3.102222,43.208677,BI-636
23,-3.113968,43.206785,BI-636
24,-3.126202,43.205141,BI-636
25,-3.13854,43.204717,BI-636
26,-3.147,43.198551,BI-636
27,-3.158789,43.19842,BI-636
28,-3.16632,43.201251,BI-636
29,-3.185693,43.197618,BI-636
29,-3.176721,43.201378,BI-636
30,-3.185583,43.197214,BI-636
31,-3.192386,43.19038,BI-636
32,-3.203666,43.185564,BI-636
9,-2.962275,43.309227,BI-637
9,-2.962098,43.309247,BI-637
10,-2.968962,43.316244,BI-637
10,-2.96889,43.316321,BI-637
11,-2.978016,43.320909,BI-637
11,-2.977937,43.321003,BI-637
12,-2.987189,43.325585,BI-637
13,-2.996417,43.330202,BI-637
13,-2.996357,43.330302,BI-637
14,-2.998793,43.337669,BI-637
14,-2.998974,43.337725,BI-637
15,-2.993093,43.345077,BI-637
15,-2.993275,43.34508,BI-637
16,-2.998821,43.352838,BI-637
16,-2.998676,43.352948,BI-637
17,-3.001691,43.361422,BI-637
17,-3.001295,43.361592,BI-637
19,-3.000724,43.371245,BI-637
20,-2.877206,43.288023,BI-737
14,-2.806824,43.209738,Bidekoetxe
124,-3.041419,43.306779,Bilbao
125,-3.052285,43.308543,Bilbao
106,-2.889269,43.247758,Bilbao-Galdakao
106,-2.889168,43.247773,Bilbao-Galdakao
105,-2.878597,43.244132,Bilbao-San Sebastin
73,-2.548918,43.170638,Bilbo
19,-2.75961,43.212766,Bolunburu
,-2.918175,43.235004,Buia
28,-2.911889,43.369589,Butroi
77,-2.479703,42.488248,Casablanca
132,-3.119984,43.321624,Cendeja
6,-2.968953,43.257597,Corredor del Cadagua
57,-2.411579,43.217223,Deba
43,-2.796669,42.590357,Diputacion
14,-2.337042,43.084617,Diseminados
19,-2.576393,42.972322,Diseminados
21,-2.561989,42.979924,Diseminados
32,-2.31797,43.105041,Diseminados
27,-2.922109,43.366829,Dobaran
54,-2.401349,43.2355,Donosti
41,-2.340818,43.29407,Egia
31,-2.61819,43.160023,Eguzkitza
76,-2.580549,43.165147,Eitua Industrialdea
77,-2.592596,43.167226,Eitua Industrialdea
21,-2.191262,43.293756,Eitzaga
54,-3.331062,43.236069,El Callejo
55,-3.340427,43.233975,El Callejo
128,-3.077201,43.322834,El Casal
133,-3.127144,43.323364,El Cerro
136,-3.153254,43.340125,El Haya
34,-3.220164,43.17511,El Peueco
134,-3.133567,43.330037,El Valle
61,-2.177025,43.007584,Elbarrena
377,-2.916387,43.174616,Elexalde
31,-2.639525,43.15494,Elizalde
39,-2.45242,43.080156,Elorregi
41,-2.437538,43.090616,Elorregi
42,-2.430319,43.097096,Elorregi
26,-2.352009,43.13282,Elosu
26,-2.352009,43.13282,Elosu
24,-2.797238,43.37591,Emerando
26,-2.780994,43.38623,Emerando
27,-2.776165,43.383438,Emerando
33,-3.210515,43.179302,Encartaciones
67,-3.203249,43.18653,Encartaciones
47,-2.512532,43.264477,Erdotza
56,-2.176514,42.966004,Ergoiena
3,-2.000021,43.234471,Ergoyen
4,-1.994899,43.242564,Ergoyen
54,-2.471518,43.305142,Erribera
55,-2.464424,43.311257,Erribera
328,-2.870274,42.728937,Estavillo
329,-2.868839,42.735883,Estavillo
329,-2.870909,42.737316,Estavillo
9,-2.71977,42.912255,Etxabarri-Ibia
87,-2.69389,43.193425,Euba
84,-2.667118,43.184728,Fauste
117,-2.977954,43.278376,Fray Juan
32,-2.873356,43.362823,Garai
56,-3.129409,43.122552,Garai
101,-2.838512,43.227653,Gernika
1,-2.016812,43.221996,GI-131
2,-2.006795,43.227062,GI-131
9,-1.956869,43.269669,GI-131
10,-1.953577,43.277467,GI-131
11,-1.947767,43.285491,GI-131
